암호화요양기호,요양기관명,검색코드,검색코드명
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjODEjJDEjJDYjJDgz,의료법인 태성의료재단 금왕태성병원,13,혈액투석
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjODEjJDEjJDYjJDgz,의료법인 태성의료재단 금왕태성병원,14,체외충격파쇄석술
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,씨엔씨푸른병원,06,개방병원
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNTEjJDEjJDIjJDgz,의료법인샘의료재단청주복음병원,08,가정간호실시병원
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjODEjJDEjJDYjJDgz,뿌리병원,43,관절
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjODEjJDEjJDYjJDgz,뿌리병원,71,정맥류수술
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,의료법인 송암의료재단 마이크로병원,06,개방병원
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,의료법인 송암의료재단 마이크로병원,21,손·발가락 접합술
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,의료법인 송암의료재단 마이크로병원,74,안와골절정복술
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,의료법인 송암의료재단 마이크로병원,D2,관절+수지접합
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,(재)예수의꽃동네유지재단 인곡자애병원,13,혈액투석
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNjEjJDEjJDgjJDgz,의료법인 조윤의료재단 영동병원,03,응급의료병원
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNjEjJDEjJDgjJDgz,의료법인 조윤의료재단 영동병원,09,보훈위탁병원
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNjEjJDEjJDgjJDgz,의료법인 조윤의료재단 영동병원,13,혈액투석
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,의료법인 한미의료재단 김숙자소아청소년병원,05,신생아 중환자실
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,의료법인 한미의료재단 김숙자소아청소년병원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE4MzIjNDEjJDEjJDgjJDgz,오창중앙병원,09,보훈위탁병원
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjE0ODEjNDEjJDEjJDQjJDgz,호암병원,12,알코올질환입원치료병원
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjEwMDIjODEjJDEjJDIjJDgz,웰니스어린이병원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjEwMDIjODEjJDEjJDIjJDgz,의료법인 대광의료재단 괴산성모병원,03,응급의료병원
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjEwMDIjODEjJDEjJDIjJDgz,의료법인 대광의료재단 괴산성모병원,09,보훈위탁병원
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjEwMDIjODEjJDEjJDIjJDgz,의료법인 대광의료재단 괴산성모병원,13,혈액투석
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjEwMDIjODEjJDEjJDIjJDgz,의료법인 대광의료재단 괴산성모병원,14,체외충격파쇄석술
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjEwMDIjNjEjJDEjJDQjJDgz,청주현대병원,09,보훈위탁병원
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjEwMDIjNjEjJDEjJDQjJDgz,청주현대병원,21,손·발가락 접합술
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjEwMDIjNDEjJDEjJDgjJDgz,의료법인 라온의료재단 오창호수병원,09,보훈위탁병원
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNjEjJDEjJDAjJDgz,의료법인 여덕의료재단 증평병원,09,보훈위탁병원
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNjEjJDEjJDAjJDgz,의료법인 여덕의료재단 증평병원,13,혈액투석
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,의료법인 솔트의료재단 예성요양병원,13,혈액투석
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNjEjJDEjJDgjJDgz,청풍호노인사랑병원,13,혈액투석
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjODEjJDEjJDIjJDgz,충주시노인전문병원,09,보훈위탁병원
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz,예사랑병원,48,알코올
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNjEjJDEjJDgjJDgz,충주현대요양병원,13,혈액투석
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,의료법인 송원의료재단 송원요양병원,09,보훈위탁병원
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNzEjJDEjJDgjJDgz,단양군립노인요양병원,13,혈액투석
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz,청주시립요양병원,13,혈액투석
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQzNjE4MzIjODEjJDEjJDIjJDgz,남궁요양병원,08,가정간호실시병원
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQzNjE4MzIjODEjJDEjJDIjJDgz,남궁요양병원,13,혈액투석
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQzNjEyMjIjNDEjJDEjJDQjJDgz,의료법인원광의료재단청주원광효도요양병원,09,보훈위탁병원
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQzNjEyMjIjNDEjJDEjJDQjJDgz,의료법인원광의료재단청주원광효도요양병원,13,혈액투석
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNTEjJDEjJDYjJDgz,의료법인 현대소망의료재단 현대병원,08,가정간호실시병원
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQxMyQyNjE0ODEjODEjJDEjJDIjJDgz,의료법인 하람의료재단 청주탑요양병원,13,혈액투석
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQxMyQyNjEwMDIjNjEjJDEjJDgjJDgz,예미담요양병원,13,혈액투석
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQxMyQzNjEwMDIjODEjJDEjJDYjJDgz,주사랑병원,48,알코올
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,무지개연합의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz,연세학운외과의원,71,정맥류수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4MiQyNjE0ODEjNDEjJDEjJDQjJDgz,이광래내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQxMyQyNjE4MzIjNjEjJDEjJDgjJDgz,허연무내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,연세e소아청소년과의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQxMyQzNjE0ODEjODEjJDEjJDIjJDgz,선린의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQxMyQzNjE4MzIjNTEjJDEjJDIjJDgz,더맑은의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQyIyQ1IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,정동국내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ2MiQzNjEwMDIjODEjJDEjJDYjJDgz,성모정형외과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz,성모안과의원,22,망막수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ3MiQyNjE4MzIjNjEjJDEjJDQjJDgz,성모의원,09,보훈위탁병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ5OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,오산비뇨기과의원,14,체외충격파쇄석술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQyNjEyMjIjNjEjJDEjJDgjJDgz,연세항맥외과의원,71,정맥류수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ3MiQzNjEwMDIjNjEjJDEjJDAjJDgz,새결의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz,일산우리들소아청소년과의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ3OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,이영재비뇨기과의원,14,체외충격파쇄석술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ5OSQzNjEwMDIjNzEjJDEjJDgjJDgz,조경준의원,08,가정간호실시병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ3MiQyNjEyMjIjNDEjJDEjJDgjJDgz,부평내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ4MiQyNjEyMjIjODEjJDEjJDIjJDgz,이종구의원,14,체외충격파쇄석술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,한빛의원,14,체외충격파쇄석술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ5OSQyNjEyMjIjODEjJDEjJDYjJDgz,권태우정형외과의원,09,보훈위탁병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,안정경내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ3OSQzNjE4MzIjNTEjJDEjJDIjJDgz,베스탑비뇨기과의원,14,체외충격파쇄석술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ4OSQ0NjE0ODEjODEjJDEjJDIjJDgz,퇴촌중앙의원,09,보훈위탁병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4MiQzNjE4MzIjNjEjJDEjJDQjJDgz,송영민비뇨기과의원,14,체외충격파쇄석술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,한마음외과의원,71,정맥류수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ5OSQyNjE4MzIjNTEjJDEjJDYjJDgz,남동성심의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQyIyQzIyQwMCQyNjEyMjIjNTEjJDEjJDIjJDgz,최동열비뇨기과의원,14,체외충격파쇄석술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ2MiQyNjE0ODEjNjEjJDEjJDgjJDgz,정비뇨기과의원,14,체외충격파쇄석술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz,조암성모의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ3OSQyNjEwMDIjODEjJDEjJDIjJDgz,새롬의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjNzEjJDEjJDgjJDgz,서울안과의원,22,망막수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,최앤박소아청소년과의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQwMyQyNjEyMjIjODEjJDEjJDIjJDgz,권혁호내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,365삼성메디컬의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQ1IyQwMCQ0NjE0ODEjNzEjJDEjJDgjJDgz,강비뇨기과의원,09,보훈위탁병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ4MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,365서울소아청소년과의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQxMyQzNjE4MzIjNzEjJDEjJDgjJDgz,한가람메디즈의원,08,가정간호실시병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQyIyQ1IyQwMCQ0NjEwMDIjNjEjJDEjJDgjJDgz,김이비인후과의원,09,보훈위탁병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,박재홍내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQxMyQzNjE0ODEjNzEjJDEjJDgjJDgz,조안과의원,22,망막수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQxMyQyNjE0ODEjODEjJDEjJDIjJDgz,김비뇨기과의원,14,체외충격파쇄석술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjNjEjJDEjJDgjJDgz,부천메디홀스의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ5OSQyNjE0ODEjNDEjJDEjJDQjJDgz,의료법인은산의료재단한사랑의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,조은아침예항외과의원,71,정맥류수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQyIyQzIyQwMCQyNjEwMDIjODEjJDEjJDYjJDgz,늘푸른외과의원,71,정맥류수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ2MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,성모연합의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ3OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,드림인삼송의원,71,정맥류수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,서울내과의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,미항외과의원,71,정맥류수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,한빛내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjE0ODEjNDEjJDEjJDgjJDgz,우리들의원,09,보훈위탁병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ5MiQzNjEwMDIjODEjJDEjJDIjJDgz,미추홀메디정형외과의원,08,가정간호실시병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ5OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,박정희내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQxMyQzNjEwMDIjNTEjJDEjJDIjJDgz,인천평화의료복지사회적협동조합평화의원,08,가정간호실시병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ4MiQ0NjE0ODEjODEjJDEjJDYjJDgz,연세드림소아청소년과의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ4MiQyNjE0ODEjNTEjJDEjJDYjJDgz,제일항도외과의원,71,정맥류수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ4MiQzNjEyMjIjNTEjJDEjJDIjJDgz,서울외과의원,71,정맥류수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQxMyQyNjE4MzIjNDEjJDEjJDQjJDgz,최원석유에스준의원,14,체외충격파쇄석술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,고비뇨기과의원,14,체외충격파쇄석술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz,안산테크마의원,14,체외충격파쇄석술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ3OSQzNjEwMDIjODEjJDEjJDIjJDgz,우제영내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEwMDIjNTEjJDEjJDIjJDgz,김동남소아청소년과의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,연수김안과의원,22,망막수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQwMyQyNjEyMjIjNjEjJDEjJDQjJDgz,윤이비인후과의원,09,보훈위탁병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,문안과의원,22,망막수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3MiQyNjEyMjIjODEjJDEjJDYjJDgz,한빛의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz,연세삼육오매일의원,08,가정간호실시병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ3MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,구완서내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ4OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,연세소아과의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQyIyQ3IyQwMCQyNjEyMjIjNjEjJDEjJDAjJDgz,예촌연합의원,08,가정간호실시병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjE4MzIjNTEjJDEjJDYjJDgz,박승남소아과의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQwMyQ0NjEwMDIjNjEjJDEjJDAjJDgz,부평성모안과의원,22,망막수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ4OSQzNjE4MzIjNTEjJDEjJDYjJDgz,이준비뇨기과의원,14,체외충격파쇄석술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ5MiQzNjE4MzIjNzEjJDEjJDgjJDgz,염&박비뇨기과의원,14,체외충격파쇄석술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQxMyQzNjE0ODEjNzEjJDEjJDgjJDgz,산본외과의원,71,정맥류수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQyIyQxIyQwMCQyNjEwMDIjODEjJDEjJDYjJDgz,세인내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQxMyQ0NjEwMDIjNDEjJDEjJDQjJDgz,삼성안과의원,22,망막수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,안산의료복지사회적협동조합 새안산의원,08,가정간호실시병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz,정든내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ3MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,에이원비뇨기과의원,14,체외충격파쇄석술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ4OSQzNjEyMjIjNDEjJDEjJDQjJDgz,연세신통외과의원,71,정맥류수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz,편안한 마취통증의학과의원,99,소아야간진료(20시 이후)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQwMyQzNjE0ODEjNjEjJDEjJDAjJDgz,추내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ3OSQyNjE4MzIjNjEjJDEjJDAjJDgz,김재헌내과의원,13,혈액투석
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,백외과의원,71,정맥류수술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz,전비뇨기과의원,14,체외충격파쇄석술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz,중동비뇨기과의원,14,체외충격파쇄석술
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQxMyQyNjE0ODEjNTEjJDEjJDIjJDgz,푸른세상안과의원,15,사시수술
