암호화요양기호,요양기관명,유형코드,유형코드명,간호등급
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQyNjEyMjIjNDEjJDEjJDQjJDgz,재단법인대성재단디에스병원,5,건강보험(환자수),7
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQyNjEyMjIjNDEjJDEjJDQjJDgz,재단법인대성재단디에스병원,6,의료급여(환자수),7
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,항사랑병원,1,건강보험,7
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,항사랑병원,2,의료급여,7
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,항사랑병원,5,건강보험(환자수),7
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,항사랑병원,6,의료급여(환자수),7
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjODEjJDEjJDIjJDgz,의료법인 창민의료재단 제천노인전문요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjODEjJDEjJDIjJDgz,의료법인 창민의료재단 제천노인전문요양병원,4,간호인력,1
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEyMjIjNjEjJDEjJDAjJDgz,구미강동병원,1,건강보험,7
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEyMjIjNjEjJDEjJDAjJDgz,구미강동병원,2,의료급여,7
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEyMjIjNjEjJDEjJDAjJDgz,구미강동병원,5,건강보험(환자수),2
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEyMjIjNjEjJDEjJDAjJDgz,구미강동병원,6,의료급여(환자수),2
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4MiQyNjE0ODEjNDEjJDEjJDQjJDgz,구미현대병원,1,건강보험,7
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4MiQyNjE0ODEjNDEjJDEjJDQjJDgz,구미현대병원,2,의료급여,7
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4MiQyNjE0ODEjNDEjJDEjJDQjJDgz,구미현대병원,5,건강보험(환자수),7
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4MiQyNjE0ODEjNDEjJDEjJDQjJDgz,구미현대병원,6,의료급여(환자수),7
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQwMyQyNjEyMjIjNjEjJDEjJDAjJDgz,노블레스요양병원,3,의사인력,2
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQwMyQyNjEyMjIjNjEjJDEjJDAjJDgz,노블레스요양병원,4,간호인력,1
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,21C한일병원,1,건강보험,7
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,21C한일병원,2,의료급여,7
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,21C한일병원,5,건강보험(환자수),7
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,21C한일병원,6,의료급여(환자수),7
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjODEjJDEjJDYjJDgz,세정한방병원,1,건강보험,7
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjODEjJDEjJDYjJDgz,세정한방병원,2,의료급여,7
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjODEjJDEjJDYjJDgz,세정한방병원,5,건강보험(환자수),7
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjODEjJDEjJDYjJDgz,세정한방병원,6,의료급여(환자수),7
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQwMyQzNjEwMDIjNTEjJDEjJDYjJDgz,허리나은병원,1,건강보험,3
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQwMyQzNjEwMDIjNTEjJDEjJDYjJDgz,허리나은병원,2,의료급여,3
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQxMyQzNjE0ODEjNjEjJDEjJDQjJDgz,송산한방병원,1,건강보험,7
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQxMyQzNjE0ODEjNjEjJDEjJDQjJDgz,송산한방병원,2,의료급여,7
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQxMyQzNjE0ODEjNjEjJDEjJDQjJDgz,송산한방병원,5,건강보험(환자수),7
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQxMyQzNjE0ODEjNjEjJDEjJDQjJDgz,송산한방병원,6,의료급여(환자수),7
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ3MiQyNjE4MzIjNjEjJDEjJDAjJDgz,고운여성병원,1,건강보험,7
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ3MiQyNjE4MzIjNjEjJDEjJDAjJDgz,고운여성병원,2,의료급여,7
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ3MiQyNjE4MzIjNjEjJDEjJDAjJDgz,고운여성병원,5,건강보험(환자수),1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ3MiQyNjE4MzIjNjEjJDEjJDAjJDgz,고운여성병원,6,의료급여(환자수),1
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,365하하병원,1,건강보험,5
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,365하하병원,2,의료급여,5
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,365하하병원,5,건강보험(환자수),1
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,365하하병원,6,의료급여(환자수),1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ3MiQyNjE0ODEjNDEjJDEjJDQjJDgz,윤강병원,1,건강보험,2
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ3MiQyNjE0ODEjNDEjJDEjJDQjJDgz,윤강병원,2,의료급여,2
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ3MiQyNjE0ODEjNDEjJDEjJDQjJDgz,윤강병원,5,건강보험(환자수),2
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ3MiQyNjE0ODEjNDEjJDEjJDQjJDgz,윤강병원,6,의료급여(환자수),2
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEyMjIjNjEjJDEjJDgjJDgz,우리들요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEyMjIjNjEjJDEjJDgjJDgz,우리들요양병원,4,간호인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,광주아주병원,1,건강보험,6
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,광주아주병원,2,의료급여,6
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,광주아주병원,5,건강보험(환자수),2
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,광주아주병원,6,의료급여(환자수),2
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQxMyQzNjEyMjIjNzEjJDEjJDgjJDgz,의료법인 누가의료재단 속리산요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQxMyQzNjEyMjIjNzEjJDEjJDgjJDgz,의료법인 누가의료재단 속리산요양병원,4,간호인력,6
JDQ4MTg4MSM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,강남효요양병원,3,의사인력,1
JDQ4MTg4MSM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,강남효요양병원,4,간호인력,1
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQyNjE0ODEjNTEjJDEjJDIjJDgz,경주요양병원,3,의사인력,1
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQyNjE0ODEjNTEjJDEjJDIjJDgz,경주요양병원,4,간호인력,1
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz,마디손정형외과병원,1,건강보험,7
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz,마디손정형외과병원,2,의료급여,7
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz,마디손정형외과병원,5,건강보험(환자수),6
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz,마디손정형외과병원,6,의료급여(환자수),6
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(재)한호기독선교회 정관일신기독병원,1,건강보험,7
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(재)한호기독선교회 정관일신기독병원,2,의료급여,7
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(재)한호기독선교회 정관일신기독병원,5,건강보험(환자수),1
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(재)한호기독선교회 정관일신기독병원,6,의료급여(환자수),1
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,대전본병원,1,건강보험,7
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,대전본병원,2,의료급여,7
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,대전본병원,5,건강보험(환자수),7
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,대전본병원,6,의료급여(환자수),7
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,약손한방병원,1,건강보험,7
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,약손한방병원,2,의료급여,7
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,약손한방병원,5,건강보험(환자수),7
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,약손한방병원,6,의료급여(환자수),7
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQwMyQyNjE4MzIjNzEjJDEjJDgjJDgz,의료법인호원의료재단호원요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQwMyQyNjE4MzIjNzEjJDEjJDgjJDgz,의료법인호원의료재단호원요양병원,4,간호인력,1
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQyIyQ3IyQwMCQyNjE0ODEjNjEjJDEjJDAjJDgz,천안시립노인전문병원,3,의사인력,1
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQyIyQ3IyQwMCQyNjE0ODEjNjEjJDEjJDAjJDgz,천안시립노인전문병원,4,간호인력,1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNjEjJDEjJDAjJDgz,의료법인 부원의료재단 서초요양병원,3,의사인력,1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNjEjJDEjJDAjJDgz,의료법인 부원의료재단 서초요양병원,4,간호인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjNDEjJDEjJDQjJDgz,의료법인정도의료재단 화성미소요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjNDEjJDEjJDQjJDgz,의료법인정도의료재단 화성미소요양병원,4,간호인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5MiQyNjEwMDIjNTEjJDEjJDIjJDgz,곡성군립노인전문요양병원,3,의사인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5MiQyNjEwMDIjNTEjJDEjJDIjJDgz,곡성군립노인전문요양병원,4,간호인력,1
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,큐병원,1,건강보험,7
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,큐병원,2,의료급여,7
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,큐병원,5,건강보험(환자수),6
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,큐병원,6,의료급여(환자수),6
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQyNjE0ODEjNTEjJDEjJDYjJDgz,조인트힐병원,1,건강보험,7
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQyNjE0ODEjNTEjJDEjJDYjJDgz,조인트힐병원,2,의료급여,7
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNjEjJDEjJDgjJDgz,근로복지공단 대전병원,1,건강보험,5
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNjEjJDEjJDgjJDgz,근로복지공단 대전병원,2,의료급여,5
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNjEjJDEjJDgjJDgz,근로복지공단 대전병원,5,건강보험(환자수),1
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNjEjJDEjJDgjJDgz,근로복지공단 대전병원,6,의료급여(환자수),1
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQxMyQ0NjE0ODEjNTEjJDEjJDYjJDgz,무지개아동병원,1,건강보험,6
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQxMyQ0NjE0ODEjNTEjJDEjJDYjJDgz,무지개아동병원,2,의료급여,6
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQxMyQ0NjE0ODEjNTEjJDEjJDYjJDgz,무지개아동병원,5,건강보험(환자수),3
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQxMyQ0NjE0ODEjNTEjJDEjJDYjJDgz,무지개아동병원,6,의료급여(환자수),3
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQzIyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz,오산메디컬재활요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQzIyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz,오산메디컬재활요양병원,4,간호인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQxMyQyNjE0ODEjNjEjJDEjJDQjJDgz,원요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQxMyQyNjE0ODEjNjEjJDEjJDQjJDgz,원요양병원,4,간호인력,1
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjEwMDIjNTEjJDEjJDYjJDgz,시지열린아동병원,1,건강보험,4
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjEwMDIjNTEjJDEjJDYjJDgz,시지열린아동병원,2,의료급여,4
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjEwMDIjNTEjJDEjJDYjJDgz,시지열린아동병원,5,건강보험(환자수),1
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjEwMDIjNTEjJDEjJDYjJDgz,시지열린아동병원,6,의료급여(환자수),1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQ3IyQwMCQ0NjEwMDIjNDEjJDEjJDQjJDgz,아름제일병원,1,건강보험,7
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQ3IyQwMCQ0NjEwMDIjNDEjJDEjJDQjJDgz,아름제일병원,2,의료급여,7
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjEyMjIjNDEjJDEjJDgjJDgz,곽요양병원,3,의사인력,1
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjEyMjIjNDEjJDEjJDgjJDgz,곽요양병원,4,간호인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjEwMDIjNjEjJDEjJDAjJDgz,다산의료소비자생활협동조합정석소아청소년과병원,1,건강보험,7
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjEwMDIjNjEjJDEjJDAjJDgz,다산의료소비자생활협동조합정석소아청소년과병원,2,의료급여,7
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjEwMDIjNjEjJDEjJDAjJDgz,다산의료소비자생활협동조합정석소아청소년과병원,5,건강보험(환자수),1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjEwMDIjNjEjJDEjJDAjJDgz,다산의료소비자생활협동조합정석소아청소년과병원,6,의료급여(환자수),1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDgjJDgz,의료법인서원의료재단김형근예병원,1,건강보험,6
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDgjJDgz,의료법인서원의료재단김형근예병원,2,의료급여,6
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDgjJDgz,의료법인서원의료재단김형근예병원,5,건강보험(환자수),1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDgjJDgz,의료법인서원의료재단김형근예병원,6,의료급여(환자수),1
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEyMjIjODEjJDEjJDIjJDgz,충무요양병원,3,의사인력,1
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEyMjIjODEjJDEjJDIjJDgz,충무요양병원,4,간호인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQyIyQ1IyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,서울어린이병원,1,건강보험,6
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQyIyQ1IyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,서울어린이병원,2,의료급여,6
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQyIyQ1IyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,서울어린이병원,5,건강보험(환자수),1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQyIyQ1IyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,서울어린이병원,6,의료급여(환자수),1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDIjJDgz,의료법인 자운의료재단 강남요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDIjJDgz,의료법인 자운의료재단 강남요양병원,4,간호인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4MiQyNjEyMjIjNDEjJDEjJDQjJDgz,보성요양병원,3,의사인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4MiQyNjEyMjIjNDEjJDEjJDQjJDgz,보성요양병원,4,간호인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQzIyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz,의료법인 샬롬의료재단 브니엘요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQzIyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz,의료법인 샬롬의료재단 브니엘요양병원,4,간호인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjEwMDIjNjEjJDEjJDAjJDgz,백운요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjEwMDIjNjEjJDEjJDAjJDgz,백운요양병원,4,간호인력,1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQzNjE0ODEjNjEjJDEjJDgjJDgz,느루요양병원,3,의사인력,1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQzNjE0ODEjNjEjJDEjJDgjJDgz,느루요양병원,4,간호인력,1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQyIyQ3IyQwMCQ0NjEwMDIjNjEjJDEjJDgjJDgz,강남유나이티드병원,1,건강보험,7
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQyIyQ3IyQwMCQ0NjEwMDIjNjEjJDEjJDgjJDgz,강남유나이티드병원,2,의료급여,7
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNjEjJDEjJDQjJDgz,영도병원,1,건강보험,2
